id	title
24505	Phospholipid
24507	Pierre Trudeau
24508	Pencil
24509	Pierre Curie
24510	Pushdown automaton
24511	Protein primary structure
24512	Peter principle
24513	Platonic realism
24514	Psychosis
24515	Paranoia
24516	Polybius
24517	Plutarch
24518	Peter Sellers
24519	Project Runeberg
24521	Pico (text editor)
24522	Power law
24527	Punt
24530	PH
24533	Pastel
24537	Pen pal
24540	Philip Glass
24543	Phenotype
24544	Photosynthesis
24545	Pasporta Servo
24546	Pierre-Auguste Renoir
24547	Poll tax
24552	Patriotism
24553	Protein biosynthesis
24555	Photosynthetic pigment
24557	Peter J. Carroll
24560	Intact dilation and extraction
24561	Plutocracy
24562	Pareto principle
24564	Prefix
24565	Pope Anterus
24566	Palaeography
24567	Pollutant
24573	Pepsi
24576	Paul Johann Anselm Ritter von Feuerbach
24578	Pub
24579	Pelvic inflammatory disease
24581	PID
24583	Technology in Star Trek
24586	Impulse drive
24587	PKD
24588	Princeton
24589	Punk subculture
24591	Polyamory
24592	Pope Theodore II
24593	Pope Formosus
24594	Proteolysis
24595	Autosomal dominant polycystic kidney disease
24597	Potsdamer Platz
24598	Pointing device
24600	Pete Best
24602	Port Adelaide Football Club
24603	Proteasome
24607	Persian people
24608	List of Polish painters
24612	Procedural law
24613	Pantoum
24614	Pope Sylvester II
24619	Pottery
24621	En plein air
24622	Pacta sunt servanda
24623	Paul Laurence Dunbar
24624	Pop music
24625	Paul Wertico
24626	Porsche 356
24628	Phospholipase
24630	Pedro Martínez
24632	Picts
24634	Permutation group
24635	Protein kinase
24636	Pisa
24637	Pentium FDIV bug
24638	Percussion instrument
24639	Press Gang
24640	Persia (disambiguation)
24642	Pope Innocent VII
24643	Pope Innocent VIII
24644	Pope Innocent IX
24645	Pope Innocent X
24647	Property law
24649	Plea
24650	Pope Innocent XI
24651	Pantograph
24653	Princess Mononoke
24654	Premier of New South Wales
24655	Premier of Victoria
24657	Standard Chinese
24658	Premier of Tasmania
24659	Perihelion and aphelion
24661	Privatization
24663	Passage grave
24664	P-group
24666	Pope Innocent XII
24667	Protein phosphatase
24668	P5 (microarchitecture)
24669	Pauli exclusion principle
24670	Pasiphaë
24672	Primate (bishop)
24673	Penny Arcade
24675	Permanent Way Institution
24676	President of Ireland
24677	Premier of Queensland
24678	Premier of South Australia
24680	Premier of Western Australia
24681	Pigeonhole sort
24683	Pope Innocent XIII
24684	Pope Julius I
24685	Pope Julius III
24686	Pope Eugene I
24687	Pope Eugene II
24688	Pope Eugene III
24689	Persistence
24690	Plaintiff
24694	Philosophy of law
24695	Personal property
24696	Prima facie
24697	Product liability
24698	Proximate cause
24702	Peace
24703	Portland Vase
24705	Patrimony
24707	Pyrenees
24709	Planetary nomenclature
24710	North American P-51 Mustang
24714	Precession
24717	Punjab
24718	Ring system
24721	Phoebe
24722	P-code machine
24723	Proton-pump inhibitor
24724	Pan-Slavism
24727	Pan-Germanism
24730	Patrick Abercromby
24731	Positron
24733	Phencyclidine
24734	Product of group subsets
24736	PCHP
24737	4-Phenyl-4-(1-piperidinyl)cyclohexanol
24738	PCAA
24739	Piperidine
24740	Political question
24742	Paul Dirac
24743	Pessimism
24744	Peter Wessel Zapffe
24745	Franc Poincaré
24746	PCX
24749	Permian–Triassic extinction event
24750	Porter Blanchard
24751	Punjab, Pakistan
24752	Politburo
24755	Pope Julius II
24759	Proteus
24760	Pope Eusebius
24761	Persian Gulf
24762	P53
24764	Pointless topology
24767	Phobos
24768	Pizza
24772	Phase modulation
24774	Phosphodiesterase inhibitor
24776	Piston
24778	PK
24779	Psi
24780	Five Precepts
24782	Pente
24783	Pompatus
24787	UGM-27 Polaris
24788	UGM-73 Poseidon
24789	Portuguese
24793	POTS
24795	Private (rank)
24797	Proclus
24799	Production team
24801	Pinconning cheese
24805	Prophet
24807	Pleading
24808	Personal Communications Service
24809	PCS
24811	Puck
24815	Polaris Sales Agreement
24818	Proto-Indo-Europeans
24820	Peter Mark Roget
24823	Pterodactylus
24824	Pterosaur
24825	Pteranodon
24826	Passive voice
24829	Primitive recursive function
24830	Peisistratus (disambiguation)
24833	Prime Minister of Japan
24834	Protein targeting
24837	Pinochle
24838	Peptidoglycan
24844	PDE
24845	Pope Sixtus IV
24849	Panama Canal
24850	Political fiction
24851	Potato chip
24856	Prohibition
24857	Phenothiazine
24861	Pale Fire
24862	Preservative
24863	Proteobacteria
24864	Professional wrestling
24868	Pauli matrices
24869	Pie menu
24872	Pollution
24873	Pole weapon
24874	PHD
24875	Personal jurisdiction
24877	Pell's equation
24879	Telephone card
24883	Philips CD-i
24884	Peppered moth
24886	Power Macintosh
24888	Promoter (genetics)
24893	Adobe Photoshop
24894	PaintShop Pro
24897	Persuasion
24898	Prime Minister of Israel
24899	President of France
24900	Plastic explosive
24902	Post-structuralism
24903	Peace process
24905	Peyton Randolph
24910	Product topology
24913	Playdia
24915	Pidgin
24916	Polish
24918	People's Liberation Army Navy
24921	Patrick Macnee
24922	List of Polish proverbs
24927	Pembroke College, Cambridge
24928	Prime ideal
24929	PC-FX
24931	Psychotherapy
24932	Posen
24933	Polywater
24935	Pathological science
24936	Pneumatic tube
24937	Pinzgauer
24942	Patrilineality
24944	Plate tectonics
24946	Philips Videopac + G7400
24947	Pong
24949	Post office
24951	PlayStation 3
24953	Pelé
24955	Polycarp
24956	Pacifism
24958	Piet Hein
24959	Proteinoid
24960	Permanent Court of International Justice
24961	Prince Albert (genital piercing)
24962	Paint Your Wagon (musical)
24965	Pacific Overtures
24967	Paradoxical intention
24968	Peter Stuyvesant
24969	Phish
24970	PA-RISC
24971	Preacher (comics)
24972	Preacher
24973	Prime time
24974	Pelton wheel
24975	Piezoelectricity
24977	Product (mathematics)
24979	4-polytope
24980	Punctuated equilibrium
24981	Pioneer 11
24982	Psychometrics
24983	Philosophy of education
24984	Personality psychology
24985	Pronoun
24986	Pelagianism
24987	Patripassianism
24988	Psilanthropism
24989	Pendulum clock
24992	Programmable logic controller
24994	Peter David
24998	Plenum
25002	Pretoria
25004	Psychiatrist
25005	Peano axioms
25006	Procyon
25008	Prisoner of war
25009	Privacy
25010	Proton–proton chain reaction
25011	Plankton
25013	Pi Day
25017	Positivism (disambiguation)
25018	Pauli effect
25020	Pat Mills
25021	Pearl Index
25022	Paul Auster
25030	Plain text
25031	Presbyterian Church (USA)
25033	Piña colada
25034	PackBits
25036	Pub rock (Australia)
25037	Phonation
25039	Principal ideal domain
25040	Pioneer program
25041	Lockheed P-38 Lightning
25042	Prayer
25044	Punjabi language
25048	Panjabi
25054	Power associativity
25055	Pierre de Coubertin
25056	Polish notation
25058	Primary school
25060	Preprocessing
25061	Piedmont
25062	Palestinian views on the peace process
25063	Product ring
25064	Posthumanism
25065	Parameter
25066	Procedure
25071	Paavo Nurmi
25072	Purple Heart
25073	Polyatomic ion
25074	Persecution of Christians
25079	Pet
25080	Photograph
25081	Paradigm shift
25084	Public speaking
25087	Pecorino Romano
25088	Parity
25093	Philip II of France
25096	Peripheral nervous system
25098	Phase velocity
25100	Pitot tube
25101	Pittsburgh
25102	Psychohistory
25103	Patricia Soltysik
25107	Poliomyelitis
25109	Public limited company
25114	Posada, Sardinia
25117	Puget Sound Naval Shipyard and Intermediate Maintenance Facility
25119	Poeciliidae
25120	Polar coordinate system
25121	Polymath
25122	PowerBook
25123	Phil Ochs
25125	Prayer wheel
25126	Postage stamp
25127	Pavo
25130	Ponte Vecchio
25133	Porto Ottiolu
25134	Peenemünde Army Research Center
25135	Padstow
25136	Dakar Rally
25140	Perception
25141	Pitch of brass instruments
25142	Pig
25144	Packet radio
25146	Pizza cheese
25147	Peggy Lee
25156	Pinuccio Sciola
25157	Paolo Fresu
25159	Punta Sardegna
25160	Progressive multifocal leukoencephalopathy
25161	Idiopathic intracranial hypertension
25162	Plymouth Hoe
25163	Plymouth Sound
25169	Quentin Tarantino
25170	Quartile
25175	Quadratic equation
25179	Quark
25180	Queen
25182	Quantization (physics)
25184	Quantile
25185	Q
25187	History of Qatar
25188	Geography of Qatar
25189	Demographics of Qatar
25190	Politics of Qatar
25191	Economy of Qatar
25192	Telecommunications in Qatar
25193	Transport in Qatar
25194	Qatar Armed Forces
25195	Foreign relations of Qatar
25198	Quaternary
25199	Quotation
25202	Quantum mechanics
25203	Quilting
25204	Qt (software)
25207	QuakeC
25208	Quad Cities
25211	Quantum chemistry
25213	QWERTY
25215	Quake III Arena
25216	Quake II
25217	Qi
25219	Quanta
25220	Quantum computing
25222	QT
25223	Quasigroup
25225	Quaestor
25228	Q.E.D.
25229	Quagga
25231	QuickTime
25232	Quoin (disambiguation)
25233	Quartz
25234	Quadrivium
25236	Quadrupedalism
25237	Quarantine
25239	Quasar
25240	Quinquagesima
25241	Quassia
25243	Quisling
25244	Quadrangle
25247	Quill
25248	Quo vadis?
25249	QED
25254	Qantas
25256	QED (text editor)
25257	Qusay Hussein
25263	Quatrain
25264	Quantum chromodynamics
25265	Queue (abstract data type)
25266	Quake (video game)
25267	Quantum field theory
25268	Quantum electrodynamics
25270	Quine (computing)
25271	Field of fractions
25272	Quadratic reciprocity
25274	Quantum information
25275	Quinolone
25277	Quarterback
25278	Quadrilateral
25280	Quantum teleportation
25284	Qubit
25286	Quechuan languages
25291	Protein quaternary structure
25292	Quest for Glory
25293	Quango
25295	Quiver
25296	Quid
25297	Quinine
25298	Quincy
25301	Quimby
25302	Quail
25303	Quagmire (disambiguation)
25305	Crossbow bolt
25308	Quasispecies model
25310	Qing dynasty
25312	Quantum gravity
25315	Quality of service
25316	Quadrature amplitude modulation
25317	QAM (disambiguation)
25319	Quetzalcoatlus
25320	Quedlinburg
25321	Quantization
25322	Quantum theory
25323	QRP operation
25327	QCD (disambiguation)
25328	Quicksilver
25330	Quartet
25336	Quantum entanglement
25343	Quasi-War
25345	Quality management system
25346	Québécois (word)
25348	Quantico, Virginia
25349	QSIG
25350	Quasicrystal
25381	Recreation
25382	Recession
25385	RSA (cryptosystem)
25389	Robert A. Heinlein
25391	Russia
25400	Rational choice theory
25401	Romance languages
25402	Rugby football
25403	Russian
25405	Rugby union
25406	Rugby World Cup
25407	Recursion
25408	Robert Byrd
25409	Reptile
25410	Rhode Island
25412	Rock and roll
25414	Religion
25417	Reed College
25418	Proof by contradiction
25420	Reversible error
25421	Rapping
25422	Deaths in 2003
25423	Rock music
25424	Retronym
25427	Rush Limbaugh
25428	Roman Polanski
25431	Russian language
25432	Rush (band)
25433	Ronald Reagan
25440	Robert J. Flaherty
25441	Rolling Stone
25445	Romania
25446	Robert Chambers (publisher, born 1802)
25447	Rhetoric
25448	Red tide
25452	Richard Wagner
25453	Rheology
25456	Rifle
25457	Republic of Texas
25458	Rome
25459	Rocky Mountains
25470	Feminazi
25473	Richard Nixon
25475	Role-playing game
25476	Raised-bed gardening
25477	Ring
25479	Miniature
25480	Richard Petty
25481	Reduction
25484	Rosemary
25486	Rosales
25488	Rebuttal
25489	Res ipsa loquitur
25491	The Rocky Horror Picture Show
25493	Ridley Scott
25495	History of the Republic of the Congo
25496	Geography of the Republic of the Congo
25497	Demographics of the Republic of the Congo
25498	Politics of the Republic of the Congo
25499	Economy of the Republic of the Congo
25500	Telecommunications in the Republic of the Congo
25501	Transport in the Republic of the Congo
25502	Armed Forces of the Republic of the Congo
25503	Foreign relations of the Republic of the Congo
25506	Raging Bull
25507	Roman Empire
25508	Riga
25519	Reich
25520	Reggae
25521	Relay league
25522	History of radio
25523	Richard Feynman
25524	Research
25525	René Descartes
25529	Romansh language
25530	Robert Rodriguez
25531	Romantic comedy
25532	Renaissance
25533	Rheged
25534	Romanian language
25536	Republic
25538	Robyn
25540	Request for Comments
25596	Ragga
25597	Religious conversion
25599	Rubidium
25600	Ruthenium
25601	Rhodium
25602	Radium
25603	Rhenium
25604	Radon
25606	Rocca (Italian-American rapper)
25607	Ruby (disambiguation)
25609	Royal Institute of Technology
25610	Rescuing Prometheus
25611	Riddarfjärden
25612	Random access
25613	Racism
25614	Race (human categorization)
25618	R
25622	Richard Bachman
25624	Roberto Baggio
25625	Richard Matheson
25628	Geography of Réunion
25629	Demographics of Réunion
25630	Politics of Réunion
25631	Economy of Réunion
25632	Telecommunications in Réunion
25633	Transport in Réunion
25636	History of Romania
25637	Geography of Romania
25638	Demographics of Romania
25639	Politics of Romania
25640	Economy of Romania
25641	Media of Romania
25642	Transport in Romania
25644	Foreign relations of Romania
25645	Rwanda
25648	Demographics of Rwanda
25649	Politics of Rwanda
25650	Economy of Rwanda
25651	Telecommunications in Rwanda
25652	Transport in Rwanda
25654	Foreign relations of Rwanda
25655	Rockall
25657	Roman numerals
25658	Rem
25661	Rammstein
25662	Robert Falcon Scott
25663	Raymond Chandler
25665	Rosaceae
25671	Ralph Nader
25674	Richard Bach
25675	RPG
25676	Radar
25679	Royal Air Force
25682	Red Army
25683	Rock
25685	Random variable
25686	Rubaiyat of Omar Khayyam
25695	Russell Crowe
25701	Robert Musil
25702	Geography of Russia
25703	Demographics of Russia
25704	Politics of Russia
25705	Economy of Russia
25706	Telecommunications in Russia
25707	Transport in Russia
25708	Foreign relations of Russia
25709	Russian Armed Forces
25714	Railway Mail Service
25715	Rail transport
25716	Refreshable braille display
25717	Regular expression
25721	Red Dwarf
25723	Regular language
25727	Reference work
25730	Roger Casement
25731	Real Irish Republican Army
25732	Roy Chapman Andrews
25734	Taiwan
25735	Rugby league
25736	Rowing (sport)
25737	RuneQuest
25739	Rich Text Format
25740	Robert E. Lee
25742	Raster graphics
25745	Rerun
25748	Router (computing)
25750	Routing
25751	RIP (disambiguation)
25754	Resistor
25755	Republicanism
25756	Repetitive strain injury
25757	Robertson Davies
25758	RNA
25762	Russian Revolution
25764	Raven Software
25765	RNA world
25766	Ribosome
25767	Real-time computing
25768	Ruby (programming language)
25774	Render farm
25775	Render
25776	Robert Borden
25781	Robot
25783	R. B. Bennett
25784	Renewable energy
25789	Romulus Augustulus
25791	List of Roman emperors
25792	Roman calendar
25794	Revolver
25795	Robert Freitas
25797	Robert Morris
25798	Reykjavík
25799	Retrovirus
25801	Round (music)
25806	Reincarnation
25808	Robert Noyce
25809	Riemann zeta function
25813	Rice University
25814	Richard Smalley
25815	Robert Curl
25816	Roman Republic
25817	RUF
25819	Rickenbacker
25821	Romeo and Juliet
25822	Rube Goldberg
25823	Robert Stickgold
25824	Religion and mythology
25825	Red
25828	Retention
25829	Ragnarök
25830	Rosencrantz and Guildenstern Are Dead
25831	RC4
25832	Ringo Starr
25835	Rn (newsreader)
25837	Rolf Ekéus
25839	Robert Menzies
25840	Renaissance music
25845	Rhine
25846	Rhein
25848	Rungholt
25849	Ralph Merkle
25850	Wikipedia:Rouse History of Mathematics
25852	Rice's theorem
25853	Recusancy
25855	Regular grammar
25856	Radiation
25857	Rodolphus Agricola
25866	Ruth Gordon
25867	Richard Dawkins
25871	Code refactoring
25873	Relational database
25874	Rule of Saint Benedict
25875	Rheumatoid arthritis
25876	Anastasius I Dicorus
25877	Anastasios II
25878	Roman Missal
25879	Roger Bacon
25880	Refractive index
25882	Roman Kingdom
25886	Rán
25888	Radical
25892	Roxy Music
25893	Robert Fripp
25894	Robert Zubrin
25897	Road
25898	Roman roads
25899	Railway (disambiguation)
25901	Roberto Clemente
25908	Range voting
25912	The Ren & Stimpy Show
25913	R-Type
25914	Reinhard Heydrich
25915	Raëlism
25916	Romantic music
25919	Rapids
25927	Rutherfordium
25929	Regiomontanus
25932	Two-round system
25936	Rio de Janeiro
25938	Rudy Giuliani
25944	Renaissance dance
25945	Rem Koolhaas
25946	Renzo Piano
25948	Refraction
25949	Recreational drug use
25951	Robert Frost
25960	Rotary dial
25964	Revolution
25969	Roland TB-303
25970	RCA
25971	Rubik's Cube
25973	Red Army Faction
25974	Radiosity (computer graphics)
25975	Reign of Terror
25976	Reliabilism
25977	Ideal (ring theory)
25978	Reversi
25980	Radix sort
25982	Tug of war
25983	Regular semantics
25984	Ray Kurzweil
25985	Rutherford scattering
25986	Robert Langlands
25987	Rickets
25989	RGB color model
25991	Richard Garfield
25994	Roman legion
25995	Reciprocating engine
25996	Register
25998	Radical feminism
26000	Ray tracing (graphics)
26002	Ron Carter
26003	Radian
26004	Redshift (disambiguation)
26006	Rom
26007	Mass racial violence in the United States
26010	Robert Johnson
26011	Receptive aphasia
26022	Rehoboam
26023	RS-232
26024	RMS
26028	Relationship
26032	Running
26034	René Magritte
26035	Rudolf Diesel
26036	Reform Judaism
26037	Reconstructionist Judaism
26039	Photek
26040	Homosexuality and religion
26041	RPGnet
26042	Revelation
26049	Rotterdam
26052	Ringworld
26054	Rudolf II, Holy Roman Emperor
26055	Radical Dreamers
26056	Robert Anton Wilson
26059	Roller hockey
26061	Royal Navy
26062	RN
26067	Rotary
26068	List of Russian-language poets
26071	Robert M. Pirsig
26072	Red Hat Linux
26073	Right ascension
26074	Roger Clemens
26078	Robert E. Howard
26079	Revolutionary Association of the Women of Afghanistan
26080	Ruth
26081	Railtrack
26082	Rock Bridge High School
26085	Ringwood Brewery
26088	Red wolf
26090	Richard Myers
26091	Rupert Murdoch
26092	Historical negationism
26094	Romanticism
26095	Room (disambiguation)
26096	Romantic nationalism
26100	Revolutionary Armed Forces of Colombia
26103	Rotary engine
26104	Rudolf Steiner
26105	Remembrance of the Dead
26110	List of fictional robots and androids
26113	Roman
26116	Robert Stevens
26118	Roof
26119	Podocarpus latifolius
26122	Robben Island
26123	Real-time operating system
26127	The Righteous Brothers
26129	Rajiv Gandhi
26131	Racial profiling
26132	Rankine scale
26137	Rabbinical Assembly
26139	Retroposon
26145	Record
26147	Outline of religion
26151	Raven
26152	Romani people
26154	Roman Inquisition
26157	Romare Bearden
26158	REO Motor Car Company
26159	Rehavam Ze'evi
26161	Robert Fulton
26162	Real Time Streaming Protocol
26163	Real-time Transport Protocol
26167	Robert Calvert
26168	Rhythm and blues
26169	René Laennec
26171	Robin Hood
26173	Ramadan
26174	Julio-Claudian family tree
26175	Rainhill Trials
26176	Rayleigh scattering
26179	Ron Popeil
26180	REO Speedwagon
26181	Ray Bradbury
26184	Radio Row
26185	Ralph Cudworth
26186	Roswell, New Mexico
26188	Relativity
26191	Red Sea
26192	Josh Kirby
26193	Roger Penrose
26194	Restriction enzyme
26195	RNA virus
26197	Radiocarbon dating
26199	Roald Amundsen
26200	Richard Lovelace
26201	Reduced instruction set computer
26202	Ralph Waldo Emerson
26204	Women in Judaism
26207	Robert Herrick
26211	Racketeer Influenced and Corrupt Organizations Act
26213	Rhombicuboctahedron
26214	Reverse transcriptase
26215	Riemann mapping theorem
26219	Rhodesia
26220	Relational model
26221	Rathaus Schöneberg
26225	Rædwald of East Anglia
26226	Rhyme
26227	Rhythm
26228	Rondeau
26229	Riboflavin
26230	Rijksmuseum
26232	Ruhollah Khomeini
26235	Rousseau (disambiguation)
26239	Rhineland-Palatinate
26240	House of Romanov
26243	Robert Bloch
26244	Recorder (musical instrument)
26247	Received Pronunciation
26252	Ryan Lackey
26253	Revised Julian calendar
26254	Reform of the date of Easter
26255	Robert Lowth
26259	Robert Askin
26262	Redshift
26264	Rob Reiner
26265	Robin Wright
26266	Rhea
26268	Radius (disambiguation)
26269	Richard Butler
26270	List of rulers of Japan
26272	Ryuichi Sakamoto
26273	Roger the Dodger
26275	Robert Nozick
26276	Redirect examination
26278	Robert Abbot (theologian)
26284	Richard III of England
26285	Restriction fragment length polymorphism
26286	Rocket-propelled grenade
26287	Roy Jenkins
26288	List of Polish monarchs
26289	Richard Henry Lee
26291	Rajasthan
26292	Raphael of Brooklyn
26294	Reflux suppressant
26295	Russian Civil War
26296	Ralph Abercromby
26297	Ripe
26298	Radiometric dating
26301	Rocket
26304	Royal Botanic Gardens, Kew
26306	Radon difluoride
26307	Robert Penn Warren
26308	Rudyard Kipling
26309	Regency dance
26310	Reproduction
26311	Rudyard Kipling bibliography
26313	Roget's Thesaurus
26316	Racial segregation
26317	Range
26318	Roslagen
26321	Ramjet
26324	Ranma ½
26327	Royal Australian Navy
26328	Royal Australian Air Force
26329	Responsible government
26332	Rural flight
26333	Robotech
26340	Red China
26341	Radioteletype
26344	Register transfer language
26346	Remote procedure call
26347	Russian submarine Kursk (K-141)
26350	Radiation therapy
26354	Ronald Coase
26360	Robert Gordis
26361	Richard R. Ernst
26363	RIPEMD
26364	Roman law
26366	Reuben James
26367	Rockwell International
26368	Richard I of England
26369	RFPolicy
26370	Robert Jordan
26371	Ratatoskr
26374	Reel (dance)
26376	Remedy
26377	Reichsmarine
26378	Rift Valley fever
26383	Rogue state
26384	Rebol
26386	Red Hat
26388	Reno, Nevada
26390	Riemann integral
26392	Run-length encoding
26397	Red–black tree
26399	RMS Laconia
26400	Retroactive continuity
26401	Rochester
26403	Rosół
26404	Risk management
26408	Rainer Maria Rilke
26409	Richard Doyle
26410	Conversion therapy
26411	Ring homomorphism
26413	Real Madrid C.F.
26414	Resurrection of Jesus
26415	Rube Foster
26416	Ring Lardner
26417	River Clyde
26418	Reactor
26421	List of reproductive issues
26426	Rational root theorem
26427	Round Table
26428	Rosetta Stone
26429	Redshirt (stock character)
26431	Receptor
26432	Resolution-class submarine
26435	Roger Angell
26436	Rent (musical)
26437	Restaurant
26438	Rolf Nevanlinna
26441	Red panda
26442	Roppongi
26444	Robert Louis Stevenson
26446	Recreational mathematics
26447	Resurrection
26451	Robert Parr
26452	Riesz representation theorem
26455	Romano Scarpa
26458	Rosa Parks
26459	Ringworld (role-playing game)
26461	Risus
26463	Rigel
26464	Reforms of Amānullāh Khān and civil war
26469	Μ-recursive function
26470	Rex Ingram (director)
26471	Rat
26472	Adobe RoboHelp
26473	Replicant
26474	Roman Jakobson
26475	Rudolph Pariser
26476	Rendezvous with Rama
26477	Rust
26478	Real analysis
26479	Richie Benaud
26480	Radio Research Project
26484	Religious pluralism
26485	Calendar-based contraceptive methods
26487	Roulette
26488	Reformation (disambiguation)
26490	Reference counting
26491	Red-eye effect
26492	Ramsay Hunt syndrome type 2
26494	Race and intelligence
26495	Retirement
26501	Boeing RC-135
26502	Rumiko Takahashi
26509	Riverside
26511	RPN
26513	Reverse Polish notation
26514	Roald Hoffmann
26515	Rhotic consonant
26517	Richard Hell
26520	Rob Roy (cocktail)
26521	Rob Roy
26524	Rogue
26526	Referential transparency
26529	Reaganomics
26531	Roland Corporation
26532	Rhys ap Gruffydd
26534	Rachel Summers
26535	Richard of Saint Victor
26537	Rose
26538	Roman Curia
26540	Romano Mussolini
26541	Repo Man (film)
26542	Ruth Benedict
26543	Rosmalen
26544	Reichstag
26546	Ruslan Khasbulatov
26547	Six Nations Championship
26550	Reconquista
26551	Raku ware
26552	Roy Orbison
26553	Ragtime
26555	Rashi
26558	Redmond, Washington
26559	Rise of the Triad
26560	Rurik
26561	Rank (linear algebra)
26563	Marine archeology in the Gulf of Khambhat
26565	Robert Siodmak
26568	Regression
26569	Return to Castle Wolfenstein
26570	Red Faction (video game)
26571	Ragnar Frisch
26572	Rennet
26573	Rabbit
26574	Rooster
26575	Razz
26581	Robert Moog
26582	Robert the Bruce
26587	Rhythm guitar
26589	Red Hot Chili Peppers
26590	Relay
26667	Spain
26668	Sumba
26671	Sabbath in Christianity
26672	SHA-1
26675	Shannon Elizabeth
26678	Star Wars
26683	Stanley Kubrick
26685	Statistics
26689	Swedish language
26691	Set (mathematics)
26700	Science
26701	Current members of the United States Senate
26703	Statistic
26707	Sverige (disambiguation)
26709	Sean Connery
26714	Sculpture
26715	Slashdot
26716	South Australia
26725	Slime mold
26737	Substitution splice
26739	Stop
26740	Scandinavia
26741	Stockholm
26742	Stamp collecting
26743	Sigmund Freud
26746	South Dakota
26748	Switzerland
26750	Sri Lanka
26751	Sun
26752	Smiley
26753	Signature
26754	Seal
26756	Sino-Tibetan languages
26757	Slavic languages
26758	SGI
26764	International System of Units
26766	Sapiens
26768	Sirenia
26769	South America
26771	Spindletop
26773	Stendhal
26775	Syndicalism
26779	Soviet Union
26781	Social science
26783	Statute
26784	Statutory law
26785	Sanction
26786	Sarajevo
26787	Science fiction
26788	Spirotrich
26789	Sexual selection
26790	Stanisław Lem
26791	Satire
26792	Samuel Butler (poet)
26794	List of science fiction and fantasy artists
26795	Saxophone
26797	Sackbut
26798	Saxhorn
26799	Scanner
26800	Sonic Team
26805	Sex
26808	Star
26809	StarCraft (video game)
26810	Skepticism
26818	Stagflation
26819	Soundness
26820	Syllabary
26822	Steve Reich
26823	Simon & Garfunkel
26824	State Street Corporation
26825	Spanish language
26826	Sodium
26828	Suriname
26829	Category of sets
26830	Slovakia
26833	Scientific method
26838	Shotgun
26840	Saskatchewan
26841	Summer solstice (disambiguation)
26842	Salting
26847	Socialism
26849	Sabine River (Texas–Louisiana)
26859	Synergy
26860	Syntax
26861	Shamanism
26862	Sexology
26865	List of leaders of the Soviet Union
26866	Seafood
26872	SI base unit
26873	Second
26874	Metric prefix
26876	SI derived unit
26882	Split (poker)
26884	Superconductivity
26886	Siam (disambiguation)
26889	Geography of Sweden
26890	Demographics of Sweden
26893	Telecommunications in Sweden
26894	Transport in Sweden
26895	Swedish Armed Forces
26896	Foreign relations of Sweden
26897	Spice
26898	Sect
26899	Spearmint
26902	Satureja
26903	Solar System
26904	Silurian
26905	Siege
26906	Semantic dispute
26907	Social engineering
26908	Saint Lawrence Seaway
26909	Silvio Berlusconi
26911	Sprung rhythm
26912	Sapindales
26913	Solanales
26914	Sheepshead (game)
26915	Linguistic relativity
26917	Statute of limitations
26918	Submarine sandwich
26919	Semitic languages
26920	Sammy Sosa
26926	Spenser (character)
26929	Spanish
26930	Sideshow
26931	Scorpio
26932	Sagittarius (constellation)
26933	Scorpius
26934	Scheme
26938	SF
26940	Steven Spielberg
26941	Spike Lee
26942	Spike Jonze
26945	Saint Helena
26948	Spinning (textiles)
26950	Republics of the Soviet Union
26951	Systemic scleroderma
26952	Slave narrative
26954	Stephen King
26956	Silent film
26961	Shia Islam
26962	Special relativity
26965	Stephenson
26966	Sedan
26967	SUV (disambiguation)
26968	Saab Group
26970	Škoda Auto
26971	Seat
26972	Scandinavian Peninsula
26973	San Francisco Bay
26974	San Francisco Peninsula
26976	Silicon Valley
26977	Stanford University
26979	Substance
26980	Sun Microsystems
26981	Solaris
26983	Saladin
26984	Sophocles
26985	Salinity
26987	Saxifragales
26988	CLIÉ
26989	Sony
26990	Social psychology
26992	Suleiman the Magnificent
26994	Scotland
26995	Shire
26997	Scientist
27000	Smog
27001	Smoke
27002	Tobacco pipe
27003	Swiss cheese
27004	Spontaneous combustion (disambiguation)
27005	Smoke signal
27006	Serendipity
27007	Samuel Morse
27008	Ship
27009	Soap opera
27010	Software engineering
27011	Software Engineering Institute
27012	Software crisis
27013	Swedish Academy
27014	Svenska Dagbladet
27016	Sture Allén
27018	Stress
27019	South Korea
27020	History of South Korea
27021	Geography of South Korea
27022	Demographics of South Korea
27023	Politics of South Korea
27024	Economy of South Korea
27025	Telecommunications in South Korea
27026	Transport in South Korea
27027	Republic of Korea Armed Forces
27028	Foreign relations of South Korea
27029	List of cities in South Korea
27031	Schoolly D
27032	Rock–paper–scissors
27033	Logudorese dialect
27034	Sardinian language
27035	Shot reverse shot
27036	Stop motion
27037	Screwball comedy film
27038	Lists of science fiction films
27040	Schutzstaffel
27045	New Wave science fiction
27052	Administrative division
27054	Service mark
27057	Scott Adams
27058	Steel
27059	Stainless steel
27060	Stig Anderson
27061	Soft drink
27062	Sockerdricka
27064	Steve Crocker
27065	Standardization
27067	Sub-Saharan Africa
27068	Sahara Desert (ecoregion)
27069	Søren Kierkegaard
27070	Star Trek: The Next Generation
27071	Star Trek: The Original Series
27073	Star Trek: Deep Space Nine
27074	Star Trek: Enterprise
27075	List of Star Trek: Enterprise episodes
27076	The Doctor (Star Trek: Voyager)
27078	Worf
27079	Star Trek Generations
